longitude,latitude,mean_
63.1,32.2,0.0
67.8,29.0,3.62
64.9,36.1,0.0
43.1,36.4,52.01
42.5,36.1,0.0
64.6,31.8,4.07
45.3,2.1,5.48
125.3,6.7,4.87
125.2,6.7,1.52
-75.5,1.5,2.45
61.9,34.8,0.0
67.0,30.2,62.08
13.7,11.2,0.0
20.2,32.1,59.2
43.7,34.6,47.25
48.5,15.8,11.24
123.8,12.8,0.37
49.4,16.9,0.0
7.0,11.7,1.0
7.7,12.8,0.28
101.4,6.7,9.07
44.4,35.5,59.22
65.0,31.6,0.19
43.8,33.3,32.83
101.1,6.7,11.42
44.0,33.2,15.21
18.6,4.4,11.59
31.5,30.6,62.04
44.0,33.3,22.35
44.4,32.5,50.32
43.9,34.2,36.56
44.3,33.5,56.42
44.9,35.2,11.39
43.1,36.4,52.01
43.1,36.4,52.01
44.4,33.3,62.99
73.1,33.6,62.89
44.3,33.3,62.91
44.4,35.5,59.22
44.5,33.2,33.91
66.0,29.6,9.89
44.8,33.9,13.13
43.3,33.4,39.36
47.2,32.4,11.74
43.5,34.9,37.79
34.5,37.5,8.4
43.3,35.9,26.98
43.1,36.4,52.01
101.3,6.6,18.45
70.5,34.1,0.0
44.1,34.0,14.97
64.3,31.4,0.0
68.7,32.3,0.0
44.3,33.5,56.42
70.4,34.4,9.2
69.1,34.5,50.37
25.0,13.3,0.0
24.6,13.2,0.0
25.4,15.4,0.0
43.7,34.6,47.25
43.2,35.5,17.7
70.7,33.4,1.8
44.6,34.5,0.0
12.9,11.4,0.0
62.7,32.7,0.0
68.1,26.8,13.12
41.8,3.9,0.54
45.6,3.9,0.05
22.6,32.8,24.94
65.5,32.0,0.0
67.1,24.9,63.0
20.2,32.1,59.2
13.1,11.8,8.48
13.8,11.5,0.0
44.4,33.0,19.68
13.8,11.2,0.0
65.4,33.0,0.0
71.5,34.0,56.03
101.2,6.7,8.16
8.9,7.8,0.32
36.0,35.9,8.83
91.4,22.8,0.18
9.7,8.2,0.0
68.1,33.2,0.0
44.0,33.3,22.35
43.1,36.3,36.38
62.0,32.5,0.0
49.1,14.9,0.05
42.5,-0.4,0.29
20.2,32.1,59.2
43.1,36.2,8.37
44.0,33.3,22.35
43.7,34.6,47.25
44.7,33.4,20.78
42.7,35.6,2.98
43.3,35.8,32.16
44.4,33.3,62.99
45.3,2.1,5.48
85.3,22.9,0.0
43.9,34.2,36.56
44.7,33.7,17.76
43.1,36.3,36.38
43.1,36.4,52.01
43.9,35.3,11.56
43.2,35.5,17.7
43.3,36.3,10.88
44.6,33.1,26.08
43.3,33.4,39.36
44.3,13.2,2.28
45.3,2.1,5.48
64.8,32.4,0.54
43.2,35.6,16.15
43.1,36.4,52.01
33.8,31.1,34.11
44.0,33.3,22.35
44.9,34.0,28.11
44.5,34.3,3.97
44.4,33.7,28.48
43.7,34.6,47.25
64.6,34.1,0.0
43.8,33.3,32.83
43.2,35.5,17.7
43.9,34.2,36.56
75.0,33.9,8.71
20.6,8.4,0.0
45.9,13.9,8.6
44.9,33.8,1.81
44.6,33.7,29.77
43.3,33.4,39.36
44.0,33.4,18.54
88.9,23.7,0.95
67.1,24.9,63.0
42.9,37.4,5.01
9.8,8.6,0.0
8.7,9.6,0.0
8.7,9.5,0.0
64.3,35.7,0.0
65.9,32.6,6.14
47.8,30.5,62.81
44.4,33.3,62.99
44.6,34.9,26.24
44.4,33.7,28.48
44.9,34.0,28.11
34.3,31.3,33.26
43.1,35.4,2.47
43.5,33.4,43.45
20.2,32.1,59.2
64.4,31.6,14.1
20.2,32.1,59.2
67.0,30.2,62.08
70.2,34.7,3.18
70.4,34.4,9.2
44.4,35.5,59.22
13.6,11.9,0.0
44.6,33.7,29.77
44.6,34.9,26.24
45.0,34.1,16.31
44.2,35.1,0.72
44.4,33.3,62.99
44.4,32.8,15.01
43.2,33.5,39.76
64.1,31.5,0.0
44.6,33.7,29.77
70.4,32.5,0.0
9.3,7.2,3.66
9.4,6.9,0.0
9.4,7.5,0.55
9.3,7.7,0.0
44.7,1.8,0.0
44.4,33.3,62.99
44.2,32.8,5.57
43.3,33.4,39.36
66.4,31.0,8.77
65.1,32.3,8.02
69.1,29.0,1.65
66.6,27.8,14.63
85.4,24.3,8.53
125.4,7.8,0.0
44.7,33.4,20.78
71.7,34.1,15.75
13.2,32.9,52.84
44.4,33.7,28.48
44.3,35.5,48.64
46.8,14.5,9.31
45.2,34.3,13.99
44.2,32.9,9.71
36.0,33.7,10.62
44.4,33.3,62.99
44.6,33.1,26.08
71.5,33.9,13.84
123.5,10.8,7.14
36.5,33.9,4.04
45.3,2.1,5.48
34.1,31.2,29.09
45.1,34.1,8.65
44.2,33.5,41.6
44.1,34.0,14.97
36.4,34.2,14.44
70.7,33.4,1.8
36.3,33.5,56.4
65.4,36.0,0.0
70.4,34.8,0.0
65.5,32.6,0.45
65.0,33.6,0.0
67.1,24.9,63.0
46.5,42.4,1.19
44.3,33.1,21.48
37.8,48.0,60.78
44.8,1.7,0.94
69.2,37.1,0.0
64.9,36.2,0.0
65.3,35.6,0.0
44.3,43.5,0.77
44.9,34.1,15.57
69.1,34.5,50.37
70.2,34.2,0.0
43.2,35.5,17.7
42.6,36.8,2.16
44.0,34.0,6.96
44.2,34.1,8.1
42.4,34.1,36.3
9.1,35.2,10.92
62.5,32.6,0.0
44.3,33.6,37.78
33.5,9.8,0.0
101.1,6.5,7.49
63.4,34.8,0.0
85.8,23.8,11.58
25.3,13.6,11.64
23.7,13.8,0.0
44.4,33.3,62.99
44.6,33.7,29.77
42.4,34.2,10.71
123.4,10.8,6.39
71.4,34.9,0.0
44.5,13.0,0.0
38.4,48.1,10.69
138.3,-4.0,0.0
69.9,34.3,0.0
45.3,2.1,5.48
34.3,31.4,17.9
84.4,23.3,0.0
70.9,31.8,30.1
44.0,34.0,6.96
43.5,35.3,9.14
44.9,34.1,15.57
44.2,34.1,8.1
45.3,2.1,5.48
67.1,24.9,63.0
65.9,32.6,6.14
13.9,13.1,0.8
48.8,16.0,24.78
14.4,10.9,0.0
70.8,36.9,0.0
71.3,35.7,0.0
40.5,35.0,17.85
66.9,32.1,10.62
80.8,18.8,6.73
71.5,35.2,0.0
9.7,8.8,0.0
67.1,24.9,63.0
30.2,1.4,0.0
125.6,7.8,0.0
68.4,33.3,0.0
67.6,32.7,0.0
62.4,26.1,6.83
31.4,-29.2,8.53
44.4,33.3,62.99
73.9,34.4,0.7
13.7,11.1,1.12
35.8,34.4,40.99
34.2,31.3,24.95
69.0,33.4,0.0
36.3,33.5,56.4
48.8,16.0,24.78
43.1,36.4,52.01
43.9,34.2,36.56
71.5,34.0,56.03
14.4,11.3,0.0
44.8,14.4,11.33
47.1,14.4,2.75
14.7,11.7,0.0
66.2,36.9,0.84
70.8,36.9,0.0
37.1,36.2,34.92
44.4,33.3,62.99
125.8,8.5,0.0
69.1,34.5,50.37
64.9,36.1,0.0
65.1,36.8,0.0
65.5,32.6,0.45
44.8,1.7,0.94
44.4,33.0,19.68
45.2,2.1,1.42
44.4,35.5,59.22
41.9,32.6,0.0
44.4,32.7,15.83
65.3,28.0,0.0
89.2,23.2,18.93
90.4,23.8,62.43
41.9,32.6,0.0
67.4,32.5,0.0
44.9,13.1,14.8
64.8,32.1,1.81
66.0,32.7,0.0
63.9,32.3,0.0
44.0,33.3,22.35
44.4,33.3,62.99
9.7,9.2,0.0
68.9,36.7,18.82
66.1,32.9,0.0
68.7,33.5,0.0
69.7,34.9,0.0
45.3,16.8,0.0
45.2,34.3,13.99
69.4,37.1,0.0
65.1,35.1,0.0
67.1,24.9,63.0
69.0,34.5,9.83
69.4,33.7,0.0
20.2,32.1,59.2
72.4,34.8,13.31
40.6,38.5,2.94
46.6,43.2,23.64
38.2,47.9,10.46
70.3,28.4,44.11
44.4,33.3,62.99
13.2,32.9,52.84
86.0,23.2,0.64
-77.0,2.1,3.66
71.3,34.0,3.64
42.5,33.9,9.4
44.4,33.3,62.99
45.1,34.1,8.65
37.5,36.2,3.84
67.1,24.9,63.0
69.9,33.3,2.03
70.1,34.8,0.0
70.4,35.2,0.0
71.3,34.7,1.56
71.3,34.0,3.64
45.3,2.1,5.48
31.3,30.1,63.0
120.9,14.8,33.45
44.2,33.8,9.41
37.2,36.5,1.81
13.9,12.0,0.49
68.9,34.0,0.0
44.2,34.1,8.1
45.0,34.1,16.31
44.2,33.5,41.6
44.4,35.5,59.22
42.8,33.6,11.09
44.9,33.8,1.81
70.9,35.3,0.0
36.3,33.5,56.4
70.5,32.3,0.88
30.1,-4.2,0.0
124.5,8.4,0.55
66.9,29.8,4.65
62.2,34.3,22.81
69.9,36.6,0.0
66.1,36.9,0.0
43.1,36.4,52.01
82.4,18.1,0.0
9.0,10.0,1.13
44.4,33.1,36.19
39.4,48.6,27.3
101.5,6.2,4.12
73.0,32.2,10.29
81.7,18.4,2.56
39.5,48.5,6.3
43.5,34.5,0.4
44.4,33.3,62.99
37.8,48.0,60.78
74.8,32.8,33.58
71.0,33.7,0.18
13.6,10.9,0.8
39.0,36.0,17.98
34.7,31.8,62.84
67.1,24.9,63.0
44.8,16.0,0.0
64.4,31.6,14.1
63.6,34.8,0.0
45.0,12.9,48.25
48.8,15.9,28.95
44.2,34.1,8.1
44.2,34.1,8.1
65.2,31.5,0.08
67.0,30.2,62.08
45.1,33.8,4.08
67.1,24.9,63.0
71.1,34.9,0.1
36.3,33.5,56.4
44.3,33.1,21.48
44.6,33.1,26.08
42.4,34.1,36.3
36.4,34.2,14.44
42.3,3.5,0.0
41.9,36.3,9.28
70.4,34.3,0.0
8.0,10.0,0.0
13.2,32.9,52.84
35.7,30.2,38.32
14.0,11.2,0.0
66.6,27.8,14.63
44.3,33.2,30.04
-71.7,6.5,5.77
64.6,31.8,4.07
18.3,7.3,0.0
33.7,10.0,0.33
44.8,1.7,0.94
43.1,36.4,52.01
45.2,34.3,13.99
44.4,33.7,28.48
44.4,33.0,19.68
44.1,33.3,42.94
13.2,32.9,52.84
20.2,30.8,26.66
28.4,31.0,9.99
66.8,29.8,7.33
66.3,31.8,0.0
49.2,11.3,12.65
69.2,34.4,6.1
70.6,31.9,1.1
62.2,34.3,22.81
64.5,31.8,2.65
84.6,23.3,0.5
43.8,33.3,32.83
44.4,33.7,28.48
44.9,34.0,28.11
44.4,33.3,62.99
66.3,36.8,0.0
39.4,48.6,27.3
92.9,26.2,0.0
65.6,32.9,0.0
22.6,32.8,24.94
62.0,32.5,0.0
45.5,14.2,0.0
120.5,37.6,54.04
69.1,34.5,50.37
48.5,15.8,11.24
68.4,33.3,0.0
44.2,38.7,1.49
39.0,36.0,17.98
36.8,35.1,23.79
46.1,13.6,0.0
101.1,6.5,7.49
68.4,33.7,0.0
68.1,33.5,0.0
20.2,32.1,59.2
37.1,35.0,9.96
35.2,31.8,62.95
61.2,34.7,1.02
68.7,34.0,0.0
62.2,34.2,11.67
39.0,36.0,17.98
64.5,32.4,0.23
12.0,11.2,0.0
43.9,15.7,10.71
34.1,31.2,29.09
123.0,13.8,0.62
101.1,6.7,11.42
45.9,14.0,1.42
44.9,13.1,14.8
44.2,15.3,55.11
71.5,34.0,56.03
64.3,34.1,0.0
44.3,32.0,40.08
44.4,33.3,62.99
44.4,33.1,36.19
44.1,35.1,2.36
100.9,6.8,3.41
92.2,26.6,5.39
36.8,36.0,0.33
44.4,33.3,62.99
90.2,23.8,9.89
64.6,35.9,0.0
71.2,34.9,0.3
12.3,10.5,1.61
33.8,31.1,34.11
4.3,36.5,5.29
45.0,34.1,16.31
71.5,34.0,56.03
71.3,34.0,3.64
62.6,32.8,0.0
69.9,33.3,2.03
70.9,35.0,0.0
69.8,33.7,0.0
49.1,14.5,34.16
45.3,2.1,5.48
37.8,48.3,6.48
68.5,34.1,0.0
70.4,33.2,0.0
20.2,32.1,59.2
68.8,36.2,3.17
64.4,31.6,14.1
74.1,33.8,6.08
44.6,33.2,26.64
80.3,20.3,2.44
44.4,33.3,62.99
44.2,33.5,41.6
43.5,35.3,9.14
69.5,33.7,0.0
13.0,11.5,0.0
44.4,33.3,62.99
44.2,34.1,8.1
67.1,24.9,63.0
43.2,35.3,5.68
70.0,34.3,0.0
71.6,34.0,53.44
20.2,32.1,59.2
67.0,30.6,14.24
63.4,26.6,0.0
44.1,15.4,10.97
43.5,3.3,0.0
-4.7,15.8,0.0
71.5,35.2,0.0
1.1,19.8,0.0
62.2,34.3,22.81
72.3,34.8,10.34
70.8,31.7,4.88
70.5,33.4,1.48
68.1,33.2,0.0
37.8,48.0,60.78
45.1,34.2,10.71
67.0,30.2,62.08
42.2,38.5,14.26
43.2,3.2,0.0
48.7,15.9,32.49
44.2,33.5,41.6
71.6,34.2,11.65
67.1,24.9,63.0
31.3,51.5,48.62
19.5,40.5,26.79
62.1,32.4,5.06
44.7,1.7,0.0
44.3,33.6,37.78
-77.7,1.6,0.0
44.9,13.1,14.8
34.1,31.2,29.09
44.6,34.9,26.24
67.0,30.2,62.08
69.1,34.5,50.37
43.8,33.4,32.92
9.8,10.3,24.21
12.5,10.6,0.0
101.1,6.8,12.44
80.8,18.8,6.73
44.4,33.3,62.99
44.4,35.5,59.22
90.3,25.5,0.0
20.7,5.8,0.0
44.7,13.7,7.62
45.3,2.1,5.48
34.2,31.1,11.66
69.4,37.1,0.0
65.7,36.9,0.0
62.1,32.4,5.06
69.3,35.8,0.0
66.3,37.0,0.0
44.4,33.3,62.99
42.8,33.6,11.09
43.5,34.7,5.58
-75.2,41.4,11.53
37.8,48.4,9.49
38.1,47.7,7.02
81.4,17.8,2.98
65.5,26.1,0.0
44.6,33.1,26.08
30.8,28.1,50.26
31.9,30.1,7.04
67.1,24.9,63.0
13.4,11.7,0.0
44.4,33.3,62.99
25.2,14.7,0.0
24.9,13.3,0.0
43.2,35.3,5.68
20.2,32.1,59.2
38.0,47.8,8.01
123.9,8.1,1.37
36.4,34.2,14.44
90.1,25.9,0.0
44.4,35.5,59.22
44.4,33.3,62.99
65.0,33.4,0.0
65.0,33.6,0.0
69.1,36.1,0.0
62.2,32.5,0.0
68.7,33.5,0.0
94.2,24.2,0.0
34.2,31.3,24.95
29.8,9.3,1.78
35.8,33.1,13.15
62.1,32.4,5.06
100.6,13.8,63.0
26.8,-8.0,0.0
70.8,34.9,0.0
82.0,17.3,0.96
66.5,31.5,0.0
37.6,47.1,44.72
13.3,10.6,0.0
68.4,33.5,3.65
69.2,33.6,3.77
43.9,34.2,36.56
45.3,2.1,5.48
63.7,34.3,0.72
44.4,33.3,62.99
65.7,36.7,1.72
70.1,34.2,0.0
45.6,3.6,0.0
0.9,19.5,0.0
29.4,-3.4,23.43
44.4,33.5,47.62
43.1,36.4,52.01
44.0,33.2,15.21
7.0,12.3,0.0
44.4,33.3,62.99
39.8,49.1,0.0
69.9,34.6,0.0
67.8,32.9,0.0
43.9,33.4,36.14
43.1,36.4,52.01
44.2,34.1,8.1
44.4,33.3,62.99
62.3,27.4,28.55
93.9,24.7,6.81
70.8,34.9,0.0
68.4,32.9,0.0
70.5,34.1,0.0
20.2,32.1,59.2
44.6,33.1,26.08
44.2,34.1,8.1
43.0,14.8,40.09
44.4,33.3,62.99
71.9,35.2,1.07
48.8,16.0,24.78
43.9,4.1,0.0
43.2,3.1,0.0
45.6,3.9,0.05
20.2,32.1,59.2
44.7,33.4,20.78
63.1,35.2,0.0
42.8,33.6,11.09
47.8,30.5,62.81
44.6,33.1,26.08
71.9,34.5,13.37
44.4,33.3,62.99
20.2,32.1,59.2
44.4,35.5,59.22
64.8,32.1,1.81
67.1,24.9,63.0
42.8,36.6,14.55
64.9,34.1,0.0
88.0,24.9,6.21
8.5,9.2,0.0
13.8,12.4,0.0
65.5,33.2,0.0
48.5,15.8,11.24
44.2,34.1,8.1
43.5,34.9,37.79
44.4,35.5,59.22
6.7,12.2,14.48
6.7,12.1,1.61
6.9,12.3,0.0
6.4,12.0,0.26
44.6,33.3,30.06
62.7,34.5,0.0
22.6,32.8,24.94
68.9,34.0,0.0
67.5,32.5,0.0
-75.3,2.9,32.66
20.2,32.1,59.2
14.2,12.4,0.99
44.7,33.4,20.78
43.1,36.4,52.01
70.4,34.8,0.0
71.5,34.0,56.03
9.9,9.5,0.0
37.6,47.1,44.72
36.5,34.3,2.73
43.8,33.3,32.83
71.2,36.8,0.0
45.6,14.0,14.01
71.5,34.0,56.03
71.0,34.8,0.0
67.1,24.9,63.0
71.5,34.8,0.47
44.4,33.3,62.99
10.1,7.9,0.0
8.9,9.3,0.0
44.4,33.1,36.19
71.4,34.0,26.96
71.4,33.9,9.33
69.2,29.0,3.05
64.8,32.1,1.81
64.1,31.5,0.0
0.9,19.5,0.0
-73.3,8.4,3.09
44.6,3.7,0.0
43.8,2.8,0.0
68.9,34.0,0.0
65.9,29.4,0.85
46.6,4.7,0.0
43.9,33.2,18.97
48.5,15.8,11.24
7.0,12.1,0.0
6.9,12.2,0.0
6.6,12.4,1.05
38.4,48.2,8.69
-75.2,6.8,5.78
-56.7,-23.5,1.52
43.8,33.3,32.83
44.3,32.9,13.43
121.6,16.7,8.46
34.4,30.9,18.58
67.1,24.9,63.0
42.3,36.2,0.0
44.4,33.3,62.99
65.9,29.4,0.85
42.4,3.2,0.0
120.9,17.7,0.0
65.2,35.8,0.0
64.8,35.6,0.0
68.4,33.5,3.65
37.8,48.0,60.78
66.2,36.9,0.84
64.8,35.6,0.0
7.8,8.7,0.0
44.4,33.3,62.99
43.3,35.9,26.98
68.7,33.9,0.0
72.7,32.1,39.26
67.1,24.9,63.0
12.1,10.9,0.0
67.1,24.9,63.0
69.1,34.2,0.0
69.2,37.0,0.0
12.7,10.7,0.0
44.7,34.8,6.05
43.8,33.3,32.83
91.4,23.0,20.41
72.5,34.1,16.87
66.9,32.1,10.62
8.9,9.9,33.42
125.9,9.2,0.0
44.4,33.2,47.0
124.3,8.0,8.98
43.6,3.1,0.54
20.2,32.1,59.2
13.2,32.9,52.84
7.2,7.9,0.0
41.8,3.9,0.54
44.4,33.3,62.99
43.2,33.4,22.4
70.8,36.4,0.0
69.1,29.0,1.65
125.1,7.2,0.0
44.4,32.5,50.32
43.7,34.6,47.25
47.8,30.5,62.81
43.9,15.7,10.71
44.4,33.5,47.62
20.2,32.1,59.2
45.0,12.8,53.46
43.8,33.3,32.83
65.3,34.1,0.0
13.8,11.5,0.0
13.0,11.5,0.0
12.5,11.8,0.0
49.6,14.8,19.37
44.4,33.3,62.99
68.4,25.4,50.89
37.6,48.7,24.65
44.4,33.7,28.48
44.1,35.1,2.36
44.4,33.2,47.0
43.2,36.0,10.56
44.2,33.5,41.6
43.1,36.4,52.01
68.7,33.7,0.0
31.3,30.1,63.0
62.2,34.3,22.81
70.6,34.2,0.0
71.3,34.5,1.91
71.5,34.0,56.03
11.0,7.9,0.83
71.1,33.5,3.91
44.1,34.0,14.97
61.1,34.7,9.13
65.4,36.2,0.0
39.6,-0.5,2.38
7.5,7.9,0.66
44.2,33.9,14.23
38.5,47.8,13.48
67.1,24.9,63.0
64.8,31.9,0.0
37.6,48.9,13.27
66.9,32.1,10.62
45.3,2.1,5.48
44.0,2.9,0.0
8.5,26.5,23.47
43.1,36.4,52.01
44.0,33.2,15.21
30.8,28.1,50.26
44.4,33.0,19.68
74.5,34.3,4.66
64.6,31.8,4.07
43.8,33.3,32.83
43.9,33.2,18.97
42.9,33.6,11.3
44.6,33.1,26.08
36.3,33.5,56.4
71.2,34.1,5.9
63.2,34.4,0.0
67.1,24.9,63.0
71.2,34.7,0.28
65.4,35.7,0.0
43.4,34.9,19.33
68.7,33.7,0.0
44.3,33.1,21.48
65.7,31.6,31.83
64.2,31.6,0.04
62.9,25.5,0.0
44.4,33.0,19.68
44.0,33.3,22.35
44.3,33.5,56.42
44.2,32.9,9.71
44.6,33.7,29.77
70.2,34.2,0.0
65.9,32.6,6.14
37.6,48.9,13.27
12.0,10.3,0.0
14.2,12.4,0.99
61.4,34.4,0.14
67.1,24.9,63.0
15.0,12.1,30.87
71.4,34.0,26.96
62.0,32.5,0.0
63.4,32.2,0.63
71.0,34.6,0.0
43.3,35.8,32.16
68.7,33.5,0.0
43.7,34.5,17.71
44.4,33.3,62.99
64.9,36.1,0.0
69.2,35.1,2.75
71.4,34.0,26.96
1.4,18.4,1.49
44.4,33.7,28.48
43.1,36.4,52.01
44.4,33.1,36.19
44.4,34.0,12.66
44.4,33.3,62.99
31.7,30.7,56.21
47.0,15.2,0.5
44.0,16.2,0.38
36.4,33.5,18.08
36.7,36.0,3.15
37.1,36.2,34.92
69.1,34.5,50.37
71.4,34.0,26.96
8.5,12.0,56.68
20.2,32.1,59.2
67.7,32.7,0.0
7.1,4.7,27.19
44.4,33.3,62.99
43.1,36.4,52.01
92.4,20.8,0.0
68.0,33.0,0.0
73.0,31.7,27.68
65.9,36.2,1.13
13.2,32.8,62.82
47.4,31.0,43.25
69.5,37.3,0.0
14.5,12.0,0.0
14.3,11.9,0.0
69.0,33.1,0.0
44.0,33.3,22.35
44.4,33.6,32.88
44.4,33.7,28.48
37.1,35.0,9.96
36.7,34.7,38.77
63.6,35.0,0.0
64.3,35.6,0.0
43.3,33.4,39.36
45.1,33.7,15.22
43.5,34.9,37.79
44.4,33.3,62.99
8.7,35.2,0.05
71.5,33.9,13.84
44.4,33.3,62.99
44.4,33.3,62.99
36.7,34.7,38.77
50.5,26.2,62.68
28.5,11.2,9.38
4.2,36.5,7.55
67.0,30.2,62.08
64.1,27.0,16.69
69.2,29.0,3.05
16.6,31.2,47.38
67.1,24.9,63.0
16.4,7.2,0.07
67.4,29.7,0.16
13.3,32.8,62.69
44.4,33.3,62.99
20.2,32.1,59.2
45.2,2.1,1.42
74.3,31.5,62.97
8.6,10.2,0.0
43.1,36.4,52.01
44.5,34.8,5.24
67.1,24.9,63.0
44.4,33.6,32.88
43.5,33.4,43.45
31.2,30.0,63.0
44.5,34.3,3.97
44.8,33.9,13.13
67.0,30.2,62.08
41.0,0.4,0.0
44.4,33.0,19.68
42.6,36.7,25.51
71.6,34.0,53.44
75.1,33.9,4.44
122.0,18.3,0.98
67.1,24.9,63.0
99.6,7.6,29.61
44.6,33.7,29.77
43.1,36.4,52.01
44.9,34.4,3.88
43.1,35.5,0.0
43.3,33.4,39.36
31.6,6.2,5.07
64.8,35.9,6.16
38.0,48.3,31.32
37.1,36.2,34.92
89.2,23.2,18.93
5.8,5.5,35.78
10.7,11.4,0.0
101.2,6.7,8.16
46.6,43.2,23.64
67.1,24.9,63.0
75.0,33.9,8.71
48.8,15.9,28.95
68.4,33.5,3.65
12.8,10.9,0.0
68.9,34.0,0.0
43.7,34.6,47.25
31.7,30.7,56.21
67.6,32.2,0.0
43.6,3.1,0.54
14.1,11.9,0.0
15.6,5.9,0.44
44.1,34.0,14.97
44.4,33.3,62.99
66.9,32.1,10.62
44.4,34.0,12.66
62.3,25.1,7.62
72.7,33.8,36.86
44.3,33.1,21.48
44.2,33.8,9.41
64.6,31.8,4.07
100.6,13.8,63.0
67.0,32.2,0.0
9.9,11.3,3.81
69.2,32.5,0.0
62.0,32.5,0.0
44.9,13.1,14.8
46.5,14.8,0.0
5.8,36.8,45.74
65.7,37.5,0.0
67.1,24.9,63.0
124.2,7.2,8.53
117.8,9.2,0.0
70.9,31.8,30.1
43.1,36.4,52.01
44.4,33.3,62.99
44.6,33.1,26.08
44.2,32.9,9.71
44.4,33.3,62.99
124.6,12.1,5.83
37.1,36.6,4.9
47.0,43.2,7.02
45.6,14.0,14.01
42.8,33.6,11.09
44.4,33.1,36.19
44.5,34.3,3.97
64.1,31.5,0.0
19.1,6.3,0.0
47.5,43.0,42.19
69.2,28.2,9.46
68.4,33.5,3.65
36.7,35.6,0.22
71.4,34.0,26.96
69.1,34.5,50.37
49.1,14.5,34.16
46.5,14.8,0.0
47.4,14.3,0.94
-78.7,1.7,1.97
37.1,36.2,34.92
66.4,31.0,8.77
44.0,33.3,22.35
47.9,30.0,20.14
44.7,33.8,20.79
43.1,36.4,52.01
44.4,33.7,28.48
44.0,33.2,15.21
70.8,34.2,0.1
36.8,-1.3,56.82
72.4,34.8,13.31
43.8,33.3,32.83
13.3,11.7,0.0
43.5,34.9,37.79
40.1,35.3,11.65
70.9,31.8,30.1
68.4,33.6,2.45
45.3,2.1,5.48
71.5,35.2,0.0
44.4,33.3,62.99
71.3,35.2,0.0
36.1,33.0,5.06
71.5,33.9,13.84
45.2,34.3,13.99
124.7,6.7,9.93
31.1,8.3,0.0
43.9,4.3,0.0
41.9,36.2,0.69
45.2,34.3,13.99
-2.5,16.8,0.0
121.1,6.1,0.0
45.2,4.7,0.31
74.9,33.9,6.46
44.2,15.3,55.11
101.9,6.4,7.1
101.0,6.4,1.72
49.1,14.5,34.16
-73.4,6.6,0.0
71.4,34.5,0.0
24.5,13.8,0.0
64.4,31.6,14.1
83.3,18.9,0.0
44.7,33.9,13.32
43.5,33.4,43.45
43.9,34.2,36.56
31.1,30.7,53.93
71.3,34.7,1.56
13.2,32.9,52.84
14.0,11.2,0.0
65.7,31.6,31.83
44.4,33.3,62.99
45.3,2.1,5.48
123.3,7.5,0.0
44.5,33.8,18.48
43.7,34.6,47.25
43.3,35.8,32.16
37.2,36.3,9.02
83.0,18.6,0.0
44.4,33.3,62.99
10.1,7.9,0.0
43.8,33.3,32.83
20.2,32.1,59.2
37.1,36.2,34.92
40.3,-0.7,0.0
70.0,33.1,0.0
68.0,33.3,0.0
44.6,33.1,26.08
44.9,13.1,14.8
44.2,33.8,9.41
43.2,3.8,0.0
42.8,36.0,0.0
43.9,35.1,0.0
43.1,36.4,52.01
43.3,36.2,12.39
43.1,35.5,0.0
121.0,14.7,62.8
44.6,34.9,26.24
44.0,34.6,0.48
41.9,34.5,14.26
44.2,32.8,5.57
44.2,34.5,0.0
69.0,34.0,2.07
65.0,31.5,0.0
12.8,11.2,0.9
37.6,47.1,44.72
85.9,22.9,0.0
13.8,12.4,0.0
43.2,35.5,17.7
14.4,11.3,0.0
13.2,32.8,62.82
13.2,32.9,52.84
44.4,33.3,62.99
37.8,48.0,60.78
67.0,30.2,62.08
69.9,34.6,0.0
69.3,33.8,0.0
44.9,13.1,14.8
41.8,3.9,0.54
44.4,33.3,62.99
65.0,32.3,1.2
49.3,16.8,0.0
42.2,-0.5,0.0
64.8,35.8,0.0
67.1,24.9,63.0
65.2,37.0,0.05
34.2,31.2,22.04
19.8,6.7,0.0
-71.9,7.0,4.8
74.9,34.0,15.82
39.6,-0.5,2.38
25.2,4.2,0.0
64.8,35.9,6.16
67.1,24.9,63.0
34.5,31.5,44.21
39.4,48.6,27.3
34.6,31.5,40.9
70.9,35.0,0.0
124.6,12.4,0.0
68.4,30.7,4.92
40.9,-2.3,2.68
20.2,32.1,59.2
13.2,32.9,52.84
45.0,34.4,3.76
117.4,-8.7,0.0
44.4,35.5,59.22
31.3,29.8,62.99
44.2,33.5,41.6
44.7,33.4,20.78
44.2,33.6,34.93
13.8,12.4,0.0
69.6,34.2,0.0
65.9,32.6,6.14
65.6,27.1,1.32
64.5,31.8,2.65
67.1,24.9,63.0
43.9,34.2,36.56
44.5,33.2,33.91
45.2,34.3,13.99
63.8,30.6,0.0
-75.4,7.6,6.79
93.9,26.1,20.38
68.4,33.6,2.45
37.8,48.0,60.78
44.4,33.3,62.99
43.8,34.5,11.51
45.1,33.7,15.22
67.1,24.9,63.0
68.8,36.8,1.59
68.7,36.7,0.0
68.8,36.7,4.28
102.0,6.2,3.34
124.4,6.9,0.52
-73.3,8.4,3.09
75.0,33.9,8.71
66.0,32.8,0.0
65.3,35.7,0.0
124.4,7.0,0.0
124.5,6.9,0.05
43.5,34.9,37.79
46.5,14.8,0.0
44.4,33.5,47.62
43.9,34.2,36.56
44.4,33.7,28.48
49.1,14.5,34.16
